"DATE-OBS","Object+Occ./Ref1."
"2020-09-21T22:34:31.250",1.0388198953225876
"2020-09-21T22:34:33.250",0.9761794599421233
"2020-09-21T22:34:34.250",1.009653017614296
"2020-09-21T22:34:35.250",1.0054133606559255
"2020-09-21T22:34:36.250",1.0376435269437938
"2020-09-21T22:34:37.250",1.070533331826853
"2020-09-21T22:34:38.250",1.0308417544040498
"2020-09-21T22:34:39.250",1.0036593644683087
"2020-09-21T22:34:41.250",1.0204129693717046
"2020-09-21T22:34:42.250",1.0246977551750673
"2020-09-21T22:34:43.250",1.0441117707205718
"2020-09-21T22:34:44.250",1.0029841273451667
"2020-09-21T22:34:45.250",1.0311798214781158
"2020-09-21T22:34:46.250",1.0110005468264358
"2020-09-21T22:34:47.250",1.020646115812805
"2020-09-21T22:34:49.250",0.9897144469361576
"2020-09-21T22:34:50.250",1.0072240685619476
"2020-09-21T22:34:51.250",0.9800200887063378
"2020-09-21T22:34:52.250",1.0230487489187203
"2020-09-21T22:34:53.250",0.9877094603643791
"2020-09-21T22:34:54.250",0.9582675869007025
"2020-09-21T22:34:55.250",1.0388952903835091
"2020-09-21T22:34:57.250",0.9802625239227992
"2020-09-21T22:34:58.250",1.0520130159434782
"2020-09-21T22:34:59.250",0.9546338340917148
"2020-09-21T22:35:00.250",0.9675371631188695
"2020-09-21T22:35:01.250",0.9974186890823356
"2020-09-21T22:35:02.250",1.0468797717107572
"2020-09-21T22:35:03.250",0.9878959978444036
"2020-09-21T22:35:05.250",1.020441934560285
"2020-09-21T22:35:06.250",1.0165820226097946
"2020-09-21T22:35:07.250",1.0118201362717298
"2020-09-21T22:35:08.250",0.9611284319983916
"2020-09-21T22:35:09.250",1.011756787016828
"2020-09-21T22:35:10.250",1.0204443739456721
"2020-09-21T22:35:11.250",0.9777645488917683
"2020-09-21T22:35:12.250",0.990954339558563
"2020-09-21T22:35:14.250",1.004530670976369
"2020-09-21T22:35:15.250",1.0520193426194597
"2020-09-21T22:35:16.250",0.9933480300575106
"2020-09-21T22:35:17.250",1.0179254891364686
"2020-09-21T22:35:18.250",0.9991918585880385
"2020-09-21T22:35:19.250",1.0802819860228285
"2020-09-21T22:35:20.250",1.0194673841136002
"2020-09-21T22:35:22.250",1.0391975752447715
"2020-09-21T22:35:23.250",1.0184225019141186
"2020-09-21T22:35:24.250",0.9878432332469075
"2020-09-21T22:35:25.250",0.9708839695399473
"2020-09-21T22:35:26.250",1.0084752200470957
"2020-09-21T22:35:27.250",0.9840795297969673
"2020-09-21T22:35:29.250",1.0114706306125725
"2020-09-21T22:35:30.250",1.011957391131808
"2020-09-21T22:35:31.250",1.00110343652179
"2020-09-21T22:35:32.250",1.0052822298887414
"2020-09-21T22:35:33.250",0.9991089994813795
"2020-09-21T22:35:34.250",0.9999153792521612
"2020-09-21T22:35:35.250",0.9903448930952585
"2020-09-21T22:35:37.250",1.0515157514076998
"2020-09-21T22:35:38.250",1.0322666947208208
"2020-09-21T22:35:39.250",0.9688498236069971
"2020-09-21T22:35:40.250",1.0062794596796323
"2020-09-21T22:35:41.250",0.996152036966518
"2020-09-21T22:35:42.250",0.990322776016967
"2020-09-21T22:35:43.250",1.0471438756098863
"2020-09-21T22:35:45.250",0.9788408978351631
"2020-09-21T22:35:46.250",1.0100456416133916
"2020-09-21T22:35:47.250",0.9905102226296096
"2020-09-21T22:35:48.250",0.9932088254800334
"2020-09-21T22:35:49.250",1.0257404930475142
"2020-09-21T22:35:50.250",1.037420322839399
"2020-09-21T22:35:51.250",0.9910688575103234
"2020-09-21T22:35:53.250",0.9959969696373774
"2020-09-21T22:35:54.250",1.0004639946993372
"2020-09-21T22:35:55.250",0.9684126816139156
"2020-09-21T22:35:56.250",1.0353559802913035
"2020-09-21T22:35:57.250",1.012515538540015
"2020-09-21T22:35:58.250",1.0039643036802817
"2020-09-21T22:35:59.250",0.9961796560322782
